id,smiles,notes,params_json
63881672,CN(CC1=CC(=NC=C1)C(=N)N)C2=CC(=CC=C2)OC,,
63881673,CN(CC1=CC(=NC=C1)C(=N)N)C2=CC=C(C=C2)OC,,
63881674,CCC1=CC=C(C=C1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63881675,CN(CC1=CC(=NC=C1)C(=N)N)C2=CC=CC=C2F,,
63881676,CN(CC1=CC(=NC=C1)C(=N)N)C2=CC(=CC=C2)F,,
63881677,CCN(CC1=CC(=NC=C1)C(=N)N)C2=CC=CC=C2F,,
63881678,C1C2=CC=CC=C2CN1CC3=CC(=NC=C3)C(=N)N,,
63881679,CC1CCN(C(C1)C)CC2=CC(=NC=C2)C(=N)N,,
63881680,CC(CN(C)CC1=CC(=NC=C1)C(=N)N)O,,
63881825,CC(C)N(CC1=CC=CC=C1)CC2=CC(=NC=C2)C(=N)N,,
63881826,CN(CC1=CC=CC=C1)CC2=CC(=NC=C2)C(=N)N,,
63881827,C1CN(CCN1CC2=CC(=NC=C2)C(=N)N)C3=NC=CS3,,
63881828,CCC(C)N(CC)CC1=CC(=NC=C1)C(=N)N,,
63881829,CCCCCN(C)CC1=CC(=NC=C1)C(=N)N,,
63881830,CCC(C)CN(C)CC1=CC(=NC=C1)C(=N)N,,
63881831,CC1=CC=CC=C1CN(C)CC2=CC(=NC=C2)C(=N)N,,
63881832,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CC=C2F,,
63881833,CN(CC1=CC=C(C=C1)F)CC2=CC(=NC=C2)C(=N)N,,
63881834,C1=CC(=C(C=C1F)SCC2=CC(=NC=C2)C(=N)N)F,,
63881835,C1=CC=C2C=C(C=CC2=C1)SCC3=CC(=NC=C3)C(=N)N,,
63881836,CCCCSCC1=CC(=NC=C1)C(=N)N,,
63881837,C1=CN=C(C=C1CSCCO)C(=N)N,,
63881838,CC1=CC=CC=C1SCC2=CC(=NC=C2)C(=N)N,,
63881839,CC1=NN=C(S1)SCC2=CC(=NC=C2)C(=N)N,,
63881840,C1CCC(CC1)SCC2=CC(=NC=C2)C(=N)N,,
63881841,CC1=CC(=CC=C1)SCC2=CC(=NC=C2)C(=N)N,,
63881842,COC1=CC=CC=C1SCC2=CC(=NC=C2)C(=N)N,,
63881843,CC1=NC(=NN1)SCC2=CC(=NC=C2)C(=N)N,,
63881844,CC1=NN=C(O1)SCC2=CC(=NC=C2)C(=N)N,,
63881845,CC1=NC(=NC=C1)SCC2=CC(=NC=C2)C(=N)N,,
63881846,CC1=CC(=NC(=N1)SCC2=CC(=NC=C2)C(=N)N)C,,
63881847,CC1=CC=CC=C1CSCC2=CC(=NC=C2)C(=N)N,,
63881848,CC1=CC(=CC=C1)CSCC2=CC(=NC=C2)C(=N)N,,
63881849,C1=CC(=CC(=C1)Br)SCC2=CC(=NC=C2)C(=N)N,,
63881850,CC1=CC(=CC(=C1)N(C)CC2=CC(=NC=C2)C(=N)N)C,,
63881851,CC1=CC(=C(C=C1)N(C)CC2=CC(=NC=C2)C(=N)N)C,,
63881852,CCN(CC1=CC(=NC=C1)C(=N)N)C2=CC=C(C=C2)C,,
63881853,CCN(CC1=CC(=NC=C1)C(=N)N)C2=CC=C(C=C2)F,,
63881854,CC(C)(C)C1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63881855,C1=CC=C(C=C1)CN(CCO)CC2=CC(=NC=C2)C(=N)N,,
63881856,C1CCC(C1)N2CCN(CC2)CC3=CC(=NC=C3)C(=N)N,,
63881857,C1CC(N(C1)CC2=CC(=NC=C2)C(=N)N)CCCO,,
63881858,CN1CCCC(C1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63881859,CN(C)CC1CCCN1CC2=CC(=NC=C2)C(=N)N,,
63881860,CN(C)CCN1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63881861,C1CN(CC1O)CC2=CC(=NC=C2)C(=N)N,,
63881862,C1CN(CCOC1)CC2=CC(=NC=C2)C(=N)N,,
63881863,C1CN(CCN1CC2=CC(=NC=C2)C(=N)N)CC(F)(F)F,,
63881864,CC(C1=CC=C(C=C1)Cl)N(C)CC2=CC(=NC=C2)C(=N)N,,
63881865,CN(CCCOC)CC1=CC(=NC=C1)C(=N)N,,
63881866,CS(=O)(=O)N1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63881867,C1CN2C=CN=C2CN1CC3=CC(=NC=C3)C(=N)N,,
63881868,CN(C)C1CCN(C1)CC2=CC(=NC=C2)C(=N)N,,
63881869,CCN(CC)C1CCN(C1)CC2=CC(=NC=C2)C(=N)N,,
63881870,C1CCN(C1)C2CCN(C2)CC3=CC(=NC=C3)C(=N)N,,
63881871,CN1CCC(C1)CN(C)CC2=CC(=NC=C2)C(=N)N,,
63881872,CC1CC2=CC=CC=C2N(C1)CC3=CC(=NC=C3)C(=N)N,,
63881873,CC1CN(CCN1C)CC2=CC(=NC=C2)C(=N)N,,
63881874,CCN(CCOCC)CC1=CC(=NC=C1)C(=N)N,,
63881875,CN(C)CCN(C)CC1=CC(=NC=C1)C(=N)N,,
63881876,CN(C)CCCN(C)CC1=CC(=NC=C1)C(=N)N,,
63882017,CCN(CC1=CC(=NC=C1)C(=N)N)C2=CC=CC=C2C,,
63882018,CCCCN(C)CC1=CC(=NC=C1)C(=N)N,,
63882019,CC1CC2=CC=CC=C2N1CC3=CC(=NC=C3)C(=N)N,,
63882020,CN(CC1=CC(=NC=C1)C(=N)N)C2CCSC2,,
63882021,COC1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882022,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CS2,,
63882023,CN(CC1=CC(=CC=C1)Cl)CC2=CC(=NC=C2)C(=N)N,,
63882024,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CC=C2Cl,,
63882025,CN(CC1=CC=C(C=C1)Cl)CC2=CC(=NC=C2)C(=N)N,,
63882026,CC1=CC=CC=C1N(C)CC2=CC(=NC=C2)C(=N)N,,
63882027,CC1=CC(=CC=C1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882028,CC1=CC=C(C=C1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882029,CC1CCCN(C1C)CC2=CC(=NC=C2)C(=N)N,,
63882030,C1CN(CC1C2=CC=CC=C2)CC3=CC(=NC=C3)C(=N)N,,
63882031,CCCC1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882032,CCC(C)N1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882033,CC(C)CN1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882034,CN(CC1CCC1)CC2=CC(=NC=C2)C(=N)N,,
63882035,C1CCC2(CC1)CCN(CC2)CC3=CC(=NC=C3)C(=N)N,,
63882036,CC1(CCN(CC1)CC2=CC(=NC=C2)C(=N)N)C,,
63882037,CC1CN(CCCO1)CC2=CC(=NC=C2)C(=N)N,,
63882038,CC(C1=CC=CC=C1Cl)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882039,CC(C1=CC(=CC=C1)Cl)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882040,CC(C1=CC=CC=C1F)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882041,CN1C=CN=C1CN(C)CC2=CC(=NC=C2)C(=N)N,,
63882042,C1CC2CN(CCCN2C1)CC3=CC(=NC=C3)C(=N)N,,
63882043,C1CC2=CC=CC=C2CN(C1)CC3=CC(=NC=C3)C(=N)N,,
63882044,C1CCN(CC1)C2CCN(C2)CC3=CC(=NC=C3)C(=N)N,,
63882045,C1CN(CC1N2CCOCC2)CC3=CC(=NC=C3)C(=N)N,,
63882046,C1COC2=CC=CC=C2CN1CC3=CC(=NC=C3)C(=N)N,,
63882047,CCN1CCN(CC1C)CC2=CC(=NC=C2)C(=N)N,,
63882048,CCC1CN(CCN1C)CC2=CC(=NC=C2)C(=N)N,,
63882049,CC1(CN(CCN1C)CC2=CC(=NC=C2)C(=N)N)C,,
63882050,CN(CC1CCCOC1)CC2=CC(=NC=C2)C(=N)N,,
63882051,CN(CC1CCOCC1)CC2=CC(=NC=C2)C(=N)N,,
63882052,C1CC2CC(CC1N2CC3=CC(=NC=C3)C(=N)N)O,,
63882053,C1=CN(N=C1)CC2=CC(=NC=C2)C(=N)N,,
63882054,C1=CN=C(C=C1CN2C=NC=N2)C(=N)N,,
63882055,C1=CN=C(C=C1CN2C=CN=C2)C(=N)N,,
63882056,CC1=CC2=C(C=C1C)N(C=N2)CC3=CC(=NC=C3)C(=N)N,,
63882057,C1=CC=C2C(=C1)N=CN2CC3=CC(=NC=C3)C(=N)N,,
63882058,C1=CC=C(C=C1)C2=NN(N=N2)CC3=CC(=NC=C3)C(=N)N,,
63882059,CC(C)C1=NC=CN1CC2=CC(=NC=C2)C(=N)N,,
63882060,CC1=NN(C(=N1)C)CC2=CC(=NC=C2)C(=N)N,,
63882061,CCC1=NC=CN1CC2=CC(=NC=C2)C(=N)N,,
63882062,C1=CN=C(C=C1CN2C=CC(=N2)C(F)(F)F)C(=N)N,,
63882063,C1=CC=C(C=C1)C2=CN(N=C2)CC3=CC(=NC=C3)C(=N)N,,
63882064,CCC1=NC2=CC=CC=C2N1CC3=CC(=NC=C3)C(=N)N,,
63882065,COC1=CC=CC(=C1)COCC2=CC(=NC=C2)C(=N)N,,
63882066,CC1=CC(=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)C,,
63882067,CC1=CC(=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882068,CC1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882069,C1=CC(=CC(=C1)F)OCC2=CC(=NC=C2)C(=N)N,,
63882070,C1=CC=C2C(=C1)C=CC=C2OCC3=CC(=NC=C3)C(=N)N,,
63882071,COC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882211,CCCCN(CC)CC1=CC(=NC=C1)C(=N)N,,
63882212,C1CN(CC2=CC=CC=C21)CC3=CC(=NC=C3)C(=N)N,,
63882213,CN(CC1=CC(=NC=C1)C(=N)N)C2CCCCC2,,
63882214,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CSC=C2,,
63882215,CCN(CC1=CC(=NC=C1)C(=N)N)C2CCCC2,,
63882216,CC1COCCN1CC2=CC(=NC=C2)C(=N)N,,
63882217,CN(CC1=CC=C(C=C1)Br)CC2=CC(=NC=C2)C(=N)N,,
63882218,CN(CC1=CC(=CC=C1)Br)CC2=CC(=NC=C2)C(=N)N,,
63882219,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CC=C2Br,,
63882220,CCC1(CCN(CC1)CC2=CC(=NC=C2)C(=N)N)C,,
63882221,CCC1(CCN(CC1)CC2=CC(=NC=C2)C(=N)N)CC,,
63882222,C1CCC2(C1)CCN(CC2)CC3=CC(=NC=C3)C(=N)N,,
63882223,CN(CCN1CCCC1)CC2=CC(=NC=C2)C(=N)N,,
63882224,CC1(CCCN1CC2=CC(=NC=C2)C(=N)N)C,,
63882225,CN1CCC(CC1)CN(C)CC2=CC(=NC=C2)C(=N)N,,
63882226,CC1CCCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882227,CN(CC1CCCC1)CC2=CC(=NC=C2)C(=N)N,,
63882228,CN(CC1CC2CCC1C2)CC3=CC(=NC=C3)C(=N)N,,
63882229,CN1CCN(C2=CC=CC=C21)CC3=CC(=NC=C3)C(=N)N,,
63882230,CC1=C(SC=N1)CN(C)CC2=CC(=NC=C2)C(=N)N,,
63882231,CC1CC1CN(C)CC2=CC(=NC=C2)C(=N)N,,
63882232,CC1=NC2=CC=CC=C2N1CC3=CC(=NC=C3)C(=N)N,,
63882233,CC1=CC(=NN1CC2=CC(=NC=C2)C(=N)N)C,,
63882234,CC1=NC=CN1CC2=CC(=NC=C2)C(=N)N,,
63882235,CC1=CN(N=C1)CC2=CC(=NC=C2)C(=N)N,,
63882236,C1=CN=C(C=C1CN2C=C(C=N2)Cl)C(=N)N,,
63882237,C1=CN=C(C=C1CN2C=C(C=N2)Br)C(=N)N,,
63882238,C1=CN=C(C=C1CN2C=NC3=C(N=CN=C32)N)C(=N)N,,
63882239,C1=CSC(=C1)C2=NC=CN2CC3=CC(=NC=C3)C(=N)N,,
63882240,C1=CC=C2C(=C1)C=NN2CC3=CC(=NC=C3)C(=N)N,,
63882241,C1=CC=C(C(=C1)OCC2=CC(=NC=C2)C(=N)N)F,,
63882242,C1=CC(=CC=C1OCC2=CC(=NC=C2)C(=N)N)Br,,
63882243,C1=CC=C(C(=C1)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882244,C1=CC(=CC=C1OCC2=CC(=NC=C2)C(=N)N)F,,
63882245,C1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882246,C1=CC(=CC(=C1)Br)OCC2=CC(=NC=C2)C(=N)N,,
63882247,C1=CC=C2C=C(C=CC2=C1)OCC3=CC(=NC=C3)C(=N)N,,
63882248,CC1=C(C=CC(=C1)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882249,CC(C)C1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882250,C1=CC=C(C(=C1)OCC2=CC(=NC=C2)C(=N)N)Br,,
63882251,C1CCC(CC1)OCC2=CC(=NC=C2)C(=N)N,,
63882252,C1CCC(C1)OCC2=CC(=NC=C2)C(=N)N,,
63882253,CC1CCC(C(C1)OCC2=CC(=NC=C2)C(=N)N)C(C)C,,
63882254,CC1CCCCC1OCC2=CC(=NC=C2)C(=N)N,,
63882255,CC(C)COCC1=CC(=NC=C1)C(=N)N,,
63882256,C1OC2=C(O1)C=C(C=C2)COCC3=CC(=NC=C3)C(=N)N,,
63882257,CC(C)OCC1=CC(=NC=C1)C(=N)N,,
63882258,CCCOC1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882259,C1=CC=C(C=C1)OCCOCC2=CC(=NC=C2)C(=N)N,,
63882260,COCCOCC1=CC(=NC=C1)C(=N)N,,
63882261,COC1=C(C(=CC=C1)OC)OCC2=CC(=NC=C2)C(=N)N,,
63882262,CCOC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882263,C1=CC(=C(C=C1Cl)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882264,CC1=CC(=C(C=C1)OCC2=CC(=NC=C2)C(=N)N)C,,
63882402,CC(C)N(C)CC1=CC(=NC=C1)C(=N)N,,
63882403,CN1CCC(CC1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882404,CCN(CC1=CC(=NC=C1)C(=N)N)C2CCCCC2,,
63882405,CC1CN(C(CO1)C)CC2=CC(=NC=C2)C(=N)N,,
63882406,CCC1CN(CCO1)CC2=CC(=NC=C2)C(=N)N,,
63882407,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CN=CC=C2,,
63882408,CN(CC1=CC=C(C=C1)OC)CC2=CC(=NC=C2)C(=N)N,,
63882409,CN(CC1=CC(=CC=C1)OC)CC2=CC(=NC=C2)C(=N)N,,
63882410,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CC=C2OC,,
63882411,C1=CC=C(C=C1)C2=NC=CN2CC3=CC(=NC=C3)C(=N)N,,
63882412,CC1=C(N(N=C1C)CC2=CC(=NC=C2)C(=N)N)C,,
63882413,CCC1=C(N(N=C1C)CC2=CC(=NC=C2)C(=N)N)C,,
63882414,CC1=C(C(=NN1CC2=CC(=NC=C2)C(=N)N)C)Cl,,
63882415,CC1=C(C(=NN1CC2=CC(=NC=C2)C(=N)N)C)Br,,
63882416,CC1=C(N(C=N1)CC2=CC(=NC=C2)C(=N)N)C,,
63882417,C1=CC(=CC=C1OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882418,CC1=CC(=C(C=C1)C)OCC2=CC(=NC=C2)C(=N)N,,
63882419,CC1=C(C=C(C=C1)OCC2=CC(=NC=C2)C(=N)N)C,,
63882420,C1=CC(=CC(=C1)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882421,C1=CC(=C(C=C1Cl)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882422,COC1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882423,CCC(C)C1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882424,C1=CC(=C(C=C1Cl)Br)OCC2=CC(=NC=C2)C(=N)N,,
63882425,CC1=CC(=C(C=C1)OCC2=CC(=NC=C2)C(=N)N)OC,,
63882426,C1=CC=C(C=C1)COCC2=CC(=NC=C2)C(=N)N,,
63882427,C1=CN=C(C=C1COCC(F)(F)F)C(=N)N,,
63882428,C1=COC(=C1)COCC2=CC(=NC=C2)C(=N)N,,
63882429,COCC1=CC(=NC=C1)C(=N)N,,
63882430,CC(C1=CC=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882431,CC(C)CCOCC1=CC(=NC=C1)C(=N)N,,
63882432,C1CC(OC1)COCC2=CC(=NC=C2)C(=N)N,,
63882433,CC(C)OCCOCC1=CC(=NC=C1)C(=N)N,,
63882434,CC(C)CC(C)OCC1=CC(=NC=C1)C(=N)N,,
63882435,CC1CCC(CC1)OCC2=CC(=NC=C2)C(=N)N,,
63882436,C1=CC=C(C(=C1)C(F)(F)F)OCC2=CC(=NC=C2)C(=N)N,,
63882437,C1=CC(=C(C=C1F)F)OCC2=CC(=NC=C2)C(=N)N,,
63882438,CC1=CC(=CC(=C1OCC2=CC(=NC=C2)C(=N)N)C)Cl,,
63882439,CC(C)C1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882440,CC(C)C1=CC(=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882441,CCOC1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882442,CC1=CC(=C(C=C1)C(C)C)OCC2=CC(=NC=C2)C(=N)N,,
63882443,CC1=C(C=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)C(C)C,,
63882444,CC(C)(C)C1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882445,COC1=CC=C(C=C1)COCC2=CC(=NC=C2)C(=N)N,,
63882446,CC1=CC(=C(C=C1)OCC2=CC(=NC=C2)C(=N)N)Br,,
63882447,C1CC2=C(C1)C=C(C=C2)OCC3=CC(=NC=C3)C(=N)N,,
63882448,CCCCCCCOCC1=CC(=NC=C1)C(=N)N,,
63882449,CCCCOCCOCC1=CC(=NC=C1)C(=N)N,,
63882450,CC1CC(CC(C1)(C)C)OCC2=CC(=NC=C2)C(=N)N,,
63882452,C1=CN=C(C=C1COC2=C(C=C(C=C2Cl)Cl)Cl)C(=N)N,,
63882453,C1=CN=C(C=C1COC2=C(C=C(C=C2Br)Br)Br)C(=N)N,,
63882454,CC(C)(C)C1=CC(=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882455,COCCC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882456,CCC1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882593,C1CN(C2=CC=CC=C21)CC3=CC(=NC=C3)C(=N)N,,
63882594,CC1CC(CN(C1)CC2=CC(=NC=C2)C(=N)N)C,,
63882595,CCN(CC1=CC(=NC=C1)C(=N)N)C2=CC=CC=C2,,
63882596,CN(CC1=CC=NC=C1)CC2=CC(=NC=C2)C(=N)N,,
63882597,CN(CC1=CC(=NC=C1)C(=N)N)CC2=CC=CC=N2,,
63882598,CC(C1CC1)N(C)CC2=CC(=NC=C2)C(=N)N,,
63882599,COCCN(CCOC)CC1=CC(=NC=C1)C(=N)N,,
63882600,C1CN(CCSC1)CC2=CC(=NC=C2)C(=N)N,,
63882601,CCC1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882602,CCOCC1=CC(=NC=C1)C(=N)N,,
63882603,CCOCCOCC1=CC(=NC=C1)C(=N)N,,
63882604,C1=CC=C(C(=C1)COCC2=CC(=NC=C2)C(=N)N)Cl,,
63882605,C1=CN=C(C=C1COC2=CC(=C(C=C2Cl)Cl)Cl)C(=N)N,,
63882606,CC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882607,CCC1CCCCC1OCC2=CC(=NC=C2)C(=N)N,,
63882608,C1CCOC(C1)COCC2=CC(=NC=C2)C(=N)N,,
63882609,C1CC(C2=CC=CC=C2C1)OCC3=CC(=NC=C3)C(=N)N,,
63882610,CC1=C(SC=N1)CCOCC2=CC(=NC=C2)C(=N)N,,
63882611,C1=CC(=C(C=C1F)Br)OCC2=CC(=NC=C2)C(=N)N,,
63882612,CC1=C(C(=CC=C1)C)OCC2=CC(=NC=C2)C(=N)N,,
63882613,CC(C)(C)C1=CC=CC=C1OCC2=CC(=NC=C2)C(=N)N,,
63882614,CC1=C(C(=CC=C1)OCC2=CC(=NC=C2)C(=N)N)C,,
63882615,COC1=CC(=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882616,CCC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882617,CCC1=CC(=CC=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882618,C1=CC(=C(C(=C1)Cl)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882619,CC1=C(C=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882620,C1=CC2=C(C(=C1)OCC3=CC(=NC=C3)C(=N)N)N=CC=C2,,
63882621,C1=CC(=C(C=C1Br)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882622,CC1=CC(=C(C(=C1)OCC2=CC(=NC=C2)C(=N)N)C)C,,
63882623,CC(C)(C)OCC1=CC(=NC=C1)C(=N)N,,
63882624,CCCCC(CC)COCC1=CC(=NC=C1)C(=N)N,,
63882625,CC(C)CCCOCC1=CC(=NC=C1)C(=N)N,,
63882626,CCC(C)(C)OCC1=CC(=NC=C1)C(=N)N,,
63882627,C1=CN=C(C=C1COC2=C(C=C(C=C2I)I)I)C(=N)N,,
63882628,C1=CC=NC(=C1)CCOCC2=CC(=NC=C2)C(=N)N,,
63882629,C1=CN=CC=C1CCCOCC2=CC(=NC=C2)C(=N)N,,
63882630,CC1=CC(=C(C=C1)Cl)OCC2=CC(=NC=C2)C(=N)N,,
63882631,CC1=CC(=CC(=C1Cl)C)OCC2=CC(=NC=C2)C(=N)N,,
63882632,CCC1=C(C=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882633,COC1=CC(=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)OC,,
63882634,C1=CN=C(C=C1COC2=CC(=CC(=C2)Cl)Cl)C(=N)N,,
63882635,CS(=O)(=O)C1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882636,CC1=C(C=C(C=C1)C(C)C)OCC2=CC(=NC=C2)C(=N)N,,
63882637,C1=CC(=CC=C1[N+](=O)[O-])OCC2=CC(=NC=C2)C(=N)N,,
63882638,C1=CC(=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)[N+](=O)[O-],,
63882639,CC1=C(C=CC=C1OCC2=CC(=NC=C2)C(=N)N)[N+](=O)[O-],,
63882640,CC1=C(C=C(C=C1)[N+](=O)[O-])OCC2=CC(=NC=C2)C(=N)N,,
63882641,CC1=C(C(=CC=C1)OCC2=CC(=NC=C2)C(=N)N)[N+](=O)[O-],,
63882642,C1=CSC(=C1)CCOCC2=CC(=NC=C2)C(=N)N,,
63882643,C1COCC1COCC2=CC(=NC=C2)C(=N)N,,
63882644,C1=CC(=C(C=C1OCC2=CC(=NC=C2)C(=N)N)F)[N+](=O)[O-],,
63882645,CCCC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882646,CC1=CC(=C(C=C1)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882647,C1=CN=C(C=C1COC2=CC(=CC(=C2)F)F)C(=N)N,,
63882784,C1CN(CCC1O)CC2=CC(=NC=C2)C(=N)N,,
63882785,C1CCN(CC1)CC2=CC(=NC=C2)C(=N)N,,
63882786,C1CCN(C(C1)CCO)CC2=CC(=NC=C2)C(=N)N,,
63882787,CC(C)C(C)N(C)CC1=CC(=NC=C1)C(=N)N,,
63882788,CCC(CC)N(C)CC1=CC(=NC=C1)C(=N)N,,
63882789,CCCC(C)N(C)CC1=CC(=NC=C1)C(=N)N,,
63882790,CCC1COC(CN1CC2=CC(=NC=C2)C(=N)N)C,,
63882791,CCCN(CCO)CC1=CC(=NC=C1)C(=N)N,,
63882792,CC(C)CCN(C)CC1=CC(=NC=C1)C(=N)N,,
63882793,C1=CC(=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)C(F)(F)F,,
63882794,C1OC2=C(O1)C=C(C=C2)OCC3=CC(=NC=C3)C(=N)N,,
63882795,C1CC1COCC2=CC(=NC=C2)C(=N)N,,
63882796,CCCOC1=CC=C(C=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882797,C1=CC(=C(C=C1Br)F)OCC2=CC(=NC=C2)C(=N)N,,
63882798,CCCCCCC(C)OCC1=CC(=NC=C1)C(=N)N,,
63882799,CCCCCCOCC1=CC(=NC=C1)C(=N)N,,
63882800,CCCCCCCCOCC1=CC(=NC=C1)C(=N)N,,
63882801,CC1CCCC(C1)OCC2=CC(=NC=C2)C(=N)N,,
63882802,C1=CC(=CC=C1C(F)(F)F)OCC2=CC(=NC=C2)C(=N)N,,
63882803,C1=CN=C(C=C1CO)C(=N)N,,
63882804,CC1=C(C(=C(C=C1)C)OCC2=CC(=NC=C2)C(=N)N)C,,
63882805,CCCOCC1=CC(=NC=C1)C(=N)N,,
63882806,CCCCOCC1=CC(=NC=C1)C(=N)N,,
63882807,CCCCCOCC1=CC(=NC=C1)C(=N)N,,
63882808,C1=CC(=C(C=C1OCC2=CC(=NC=C2)C(=N)N)F)F,,
63882809,CS(=O)(=O)C1=CC=CC(=C1)OCC2=CC(=NC=C2)C(=N)N,,
63882810,C1=CC(=C(C(=C1)Cl)OCC2=CC(=NC=C2)C(=N)N)Cl,,
63882811,CCC(C)OCC1=CC(=NC=C1)C(=N)N,,
63882812,C1=CC=C(C(=C1)[N+](=O)[O-])OCC2=CC(=NC=C2)C(=N)N,,
63882813,CC1=CC(=C(C=C1)[N+](=O)[O-])OCC2=CC(=NC=C2)C(=N)N,,
63882814,CC1=C(C=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)[N+](=O)[O-],,
63882815,C1=CC(=C(C=C1[N+](=O)[O-])F)OCC2=CC(=NC=C2)C(=N)N,,
63882816,C1CCCC(CC1)OCC2=CC(=NC=C2)C(=N)N,,
63882817,CC1=CC(=C(C(=C1)C)OCC2=CC(=NC=C2)C(=N)N)C,,
63882818,C1=CC(=CC(=C1)OCC2=CC(=NC=C2)C(=N)N)CO,,
63882819,C1=CC=C(C=C1)CCCOCC2=CC(=NC=C2)C(=N)N,,
63882820,C1=CC(=C(C=C1OCC2=CC(=NC=C2)C(=N)N)Cl)[N+](=O)[O-],,
63882821,C1=CC(=C(C(=C1)F)F)OCC2=CC(=NC=C2)C(=N)N,,
63882822,CC1=C(C=CC(=C1)Br)OCC2=CC(=NC=C2)C(=N)N,,
63882823,C1=CC(=C(C=C1F)OCC2=CC(=NC=C2)C(=N)N)F,,
63882824,CC(C)SCC1=CC(=NC=C1)C(=N)N,,
63882825,C1=CC=C2C(=C1)C(=NC=N2)SCC3=CC(=NC=C3)C(=N)N,,
63882826,CSCC1=CC(=NC=C1)C(=N)N,,
63882827,C1=CN=C(C=C1CSC2=NC=CS2)C(=N)N,,
63882828,CC1=CN=C(N=C1)SCC2=CC(=NC=C2)C(=N)N,,
63882829,CN1C=C(C=N1)SCC2=CC(=NC=C2)C(=N)N,,
63882830,C1=CN=C(C=C1CSC2=NC=NC3=C2NC=N3)C(=N)N,,
